System,ClassName,CBO,DCC,ExportCoupling,ImportCoupling,NOM,WMC,Defect
xalan_2_6,org.apache.xalan.xsltc.compiler.VariableBase,22,7,15,11,18,33,1
xalan_2_6,org.apache.xalan.xsltc.compiler.VariableRef,7,3,2,8,1,9,0
xalan_2_6,org.apache.xalan.xsltc.compiler.VariableRefBase,13,4,9,7,5,16,0
xalan_2_6,org.apache.xalan.xsltc.compiler.When,8,6,1,10,6,12,0
xalan_2_6,org.apache.xalan.xsltc.compiler.Whitespace,9,5,1,9,13,53,0
xalan_2_6,org.apache.xalan.xsltc.compiler.WithParam,11,7,1,12,5,12,1
xalan_2_6,org.apache.xalan.xsltc.compiler.XSLTC,23,4,22,6,52,99,1
xalan_2_6,org.apache.xalan.xsltc.compiler.XslAttribute,17,7,2,16,5,38,1
xalan_2_6,org.apache.xalan.xsltc.compiler.XslElement,12,6,1,12,9,42,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.AttributeSetMethodGenerator,1,0,1,0,6,6,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.BooleanType,4,6,8,8,19,28,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ClassGenerator,47,2,116,3,8,8,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.CompareGenerator,5,0,3,2,9,10,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages,0,0,0,0,2,7,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_ca,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_cs,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_de,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_es,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_fr,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_hu,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_it,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_ja,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_ko,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_no,0,0,0,0,1,6,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_pl,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_pt_BR,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_ru,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_sk,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_tr,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_zh_CN,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMessages_zh_TW,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ErrorMsg,60,1,61,2,8,13,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.FilterGenerator,1,1,1,1,2,2,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.IntType,5,8,1,10,26,44,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.MatchGenerator,2,0,1,1,8,9,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.MethodGenerator,71,1,120,1,25,34,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.MethodType,8,1,8,1,9,26,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.MultiHashtable,2,0,2,0,2,7,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.NamedMethodGenerator,3,0,2,1,1,2,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.NodeCounterGenerator,1,1,1,1,3,3,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.NodeSetType,6,10,3,12,20,31,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.NodeSortRecordFactGenerator,1,1,1,1,1,1,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.NodeSortRecordGenerator,1,1,1,1,2,2,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.NodeType,7,10,2,12,20,36,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.NumberType,0,0,0,0,2,2,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ObjectFactory,2,0,1,1,10,49,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ObjectType,7,4,6,8,12,14,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.RealType,6,8,7,10,26,48,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ReferenceType,6,11,7,13,19,29,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.ResultTreeType,7,10,1,13,20,34,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.RtMethodGenerator,0,0,0,0,4,4,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.SecuritySupport,1,0,1,0,9,11,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.SecuritySupport12,0,0,0,0,8,8,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.SlotAllocator,2,0,1,1,3,13,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.StringStack,0,0,0,0,3,3,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.StringType,6,7,9,9,17,23,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.TestGenerator,2,0,1,1,11,12,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.Type,94,4,103,7,31,33,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.TypeCheckError,21,2,20,2,2,4,0
xalan_2_6,org.apache.xalan.xsltc.compiler.util.Util,45,0,44,1,16,30,1
xalan_2_6,org.apache.xalan.xsltc.compiler.util.VoidType,4,4,0,6,7,10,0
xalan_2_6,org.apache.xalan.xsltc.dom.AbsoluteIterator,3,1,1,3,7,9,0
xalan_2_6,org.apache.xalan.xsltc.dom.AdaptiveResultTreeImpl,10,11,2,17,119,240,0
xalan_2_6,org.apache.xalan.xsltc.dom.AnyNodeCounter,2,4,0,4,3,7,1
xalan_2_6,org.apache.xalan.xsltc.dom.Axis,2,0,2,0,0,0,1
xalan_2_6,org.apache.xalan.xsltc.dom.BitArray,2,0,2,0,13,38,0
xalan_2_6,org.apache.xalan.xsltc.dom.CachedNodeListIterator,4,2,1,4,10,15,0
xalan_2_6,org.apache.xalan.xsltc.dom.ClonedNodeListIterator,1,2,1,2,9,10,0
xalan_2_6,org.apache.xalan.xsltc.dom.CollatorFactoryBase,0,0,0,0,2,3,0
xalan_2_6,org.apache.xalan.xsltc.dom.CurrentNodeListFilter,1,2,1,2,1,1,0
xalan_2_6,org.apache.xalan.xsltc.dom.CurrentNodeListIterator,5,4,0,6,10,18,0
xalan_2_6,org.apache.xalan.xsltc.dom.DOMAdapter,8,6,5,6,41,50,0
xalan_2_6,org.apache.xalan.xsltc.dom.DOMBuilder,0,0,1,0,0,0,0
xalan_2_6,org.apache.xalan.xsltc.dom.DOMWSFilter,9,4,4,6,1,9,1
xalan_2_6,org.apache.xalan.xsltc.dom.DocumentCache,6,4,0,7,6,28,1
xalan_2_6,org.apache.xalan.xsltc.dom.DupFilterIterator,5,2,1,4,7,19,0
xalan_2_6,org.apache.xalan.xsltc.dom.EmptyFilter,0,0,0,0,1,1,0
xalan_2_6,org.apache.xalan.xsltc.dom.ExtendedSAX,0,0,0,0,1,1,0
xalan_2_6,org.apache.xalan.xsltc.dom.Filter,1,0,1,0,1,1,0
xalan_2_6,org.apache.xalan.xsltc.dom.FilterIterator,4,2,0,4,8,11,0
xalan_2_6,org.apache.xalan.xsltc.dom.FilteredStepIterator,3,2,0,4,2,4,0
xalan_2_6,org.apache.xalan.xsltc.dom.ForwardPositionIterator,3,1,0,3,6,6,0
xalan_2_6,org.apache.xalan.xsltc.dom.KeyIndex,7,5,1,7,16,39,1
xalan_2_6,org.apache.xalan.xsltc.dom.LoadDocument,15,3,0,15,2,21,0
xalan_2_6,org.apache.xalan.xsltc.dom.MatchingIterator,3,1,0,3,9,13,0
xalan_2_6,org.apache.xalan.xsltc.dom.MultiDOM,12,7,2,14,40,48,1
xalan_2_6,org.apache.xalan.xsltc.dom.MultipleNodeCounter,4,4,0,5,3,13,1
xalan_2_6,org.apache.xalan.xsltc.dom.NodeCounter,4,3,3,3,13,55,1
xalan_2_6,org.apache.xalan.xsltc.dom.NodeIteratorBase,1,1,0,2,13,17,0
xalan_2_6,org.apache.xalan.xsltc.dom.NodeSortRecord,7,4,2,7,8,14,0
xalan_2_6,org.apache.xalan.xsltc.dom.NodeSortRecordFactory,7,4,1,7,3,3,0
xalan_2_6,org.apache.xalan.xsltc.dom.NthIterator,3,1,0,3,10,15,0
xalan_2_6,org.apache.xalan.xsltc.dom.ObjectFactory,4,0,3,1,10,49,0
xalan_2_6,org.apache.xalan.xsltc.dom.SAXImpl,29,11,6,31,68,241,1
xalan_2_6,org.apache.xalan.xsltc.dom.SecuritySupport,1,0,1,0,9,11,0
xalan_2_6,org.apache.xalan.xsltc.dom.SecuritySupport12,0,0,0,0,8,8,0
xalan_2_6,org.apache.xalan.xsltc.dom.SimpleResultTreeImpl,10,11,3,15,107,170,1
xalan_2_6,org.apache.xalan.xsltc.dom.SingleNodeCounter,3,4,0,4,3,11,1
xalan_2_6,org.apache.xalan.xsltc.dom.SingletonIterator,3,1,2,2,5,9,0
xalan_2_6,org.apache.xalan.xsltc.dom.SortSettings,2,1,2,1,6,6,0
xalan_2_6,org.apache.xalan.xsltc.dom.SortingIterator,5,3,0,5,10,18,0
xalan_2_6,org.apache.xalan.xsltc.dom.StepIterator,4,1,2,3,7,12,0
xalan_2_6,org.apache.xalan.xsltc.dom.StripWhitespaceFilter,0,1,0,1,1,1,0
xalan_2_6,org.apache.xalan.xsltc.dom.UnionIterator,5,2,1,4,8,27,0
xalan_2_6,org.apache.xalan.xsltc.dom.XSLTCDTMManager,16,2,10,10,4,19,0
xalan_2_6,org.apache.xalan.xsltc.runtime.AbstractTranslet,22,9,12,16,35,75,1
xalan_2_6,org.apache.xalan.xsltc.runtime.AttributeList,3,1,2,1,14,21,0
xalan_2_6,org.apache.xalan.xsltc.runtime.Attributes,0,1,0,1,6,6,0
xalan_2_6,org.apache.xalan.xsltc.runtime.BasisLibrary,30,4,18,15,54,268,1
xalan_2_6,org.apache.xalan.xsltc.runtime.CallFunction,1,0,0,1,8,70,0
xalan_2_6,org.apache.xalan.xsltc.runtime.Constants,0,0,0,0,0,0,0
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages,0,0,0,0,2,4,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_ca,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_cs,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_de,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_es,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_fr,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_hu,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_it,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_ja,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_ko,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_no,0,0,0,0,1,3,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_pl,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_pt_BR,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_ru,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_sk,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_tr,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_zh_CN,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.ErrorMessages_zh_TW,0,0,0,0,1,1,1
xalan_2_6,org.apache.xalan.xsltc.runtime.Hashtable,9,1,12,1,12,37,0
xalan_2_6,org.apache.xalan.xsltc.runtime.HashtableEntry,1,0,1,0,1,2,0
xalan_2_6,org.apache.xalan.xsltc.runtime.MessageHandler,1,0,1,0,1,1,0
xalan_2_6,org.apache.xalan.xsltc.runtime.Node,1,0,1,0,0,0,0
xalan_2_6,org.apache.xalan.xsltc.runtime.ObjectFactory,2,0,1,1,10,49,0
xalan_2_6,org.apache.xalan.xsltc.runtime.Operators,2,0,2,0,0,0,1
xalan_2_6,org.apache.xalan.xsltc.runtime.Parameter,2,0,2,0,0,0,0
xalan_2_6,org.apache.xalan.xsltc.runtime.SecuritySupport,1,0,1,0,9,11,0
xalan_2_6,org.apache.xalan.xsltc.runtime.SecuritySupport12,0,0,0,0,8,8,0
xalan_2_6,org.apache.xalan.xsltc.runtime.StringValueHandler,1,0,1,0,4,9,0
xalan_2_6,org.apache.xalan.xsltc.runtime.output.OutputBuffer,0,0,2,0,4,4,0
xalan_2_6,org.apache.xalan.xsltc.runtime.output.StringOutputBuffer,0,1,0,1,4,4,0
xalan_2_6,org.apache.xalan.xsltc.runtime.output.TransletOutputHandlerFactory,14,1,3,11,13,36,0
xalan_2_6,org.apache.xalan.xsltc.runtime.output.WriterOutputBuffer,0,1,0,1,4,4,0
xalan_2_6,org.apache.xalan.xsltc.trax.DOM2SAX,4,1,3,1,24,76,0
xalan_2_6,org.apache.xalan.xsltc.trax.DOM2TO,4,1,1,4,21,59,0
xalan_2_6,org.apache.xalan.xsltc.trax.ObjectFactory,4,0,3,1,10,49,0
xalan_2_6,org.apache.xalan.xsltc.trax.OutputSettings,0,0,0,0,1,1,0
xalan_2_6,org.apache.xalan.xsltc.trax.SAX2DOM,1,0,1,0,19,29,0
xalan_2_6,org.apache.xalan.xsltc.trax.SecuritySupport,1,0,1,0,9,11,0
xalan_2_6,org.apache.xalan.xsltc.trax.SecuritySupport12,0,0,0,0,8,8,0
xalan_2_6,org.apache.xalan.xsltc.trax.SmartTransformerFactoryImpl,3,0,0,3,19,57,1
xalan_2_6,org.apache.xalan.xsltc.trax.TemplatesHandlerImpl,6,4,1,6,7,17,1
xalan_2_6,org.apache.xalan.xsltc.trax.TemplatesImpl,8,4,3,8,13,24,1
xalan_2_6,org.apache.xalan.xsltc.trax.TrAXFilter,4,2,2,3,0,0,1
xalan_2_6,org.apache.xalan.xsltc.trax.TransformerFactoryImpl,13,1,5,12,24,68,1
xalan_2_6,org.apache.xalan.xsltc.trax.TransformerHandlerImpl,8,3,2,7,28,41,0
xalan_2_6,org.apache.xalan.xsltc.trax.TransformerImpl,16,9,4,17,32,152,1
xalan_2_6,org.apache.xalan.xsltc.trax.Util,6,1,2,4,2,9,1
xalan_2_6,org.apache.xalan.xsltc.trax.XSLTCSource,6,3,1,6,8,12,0
xalan_2_6,org.apache.xalan.xsltc.util.IntegerArray,5,0,5,0,16,23,0
xalan_2_6,org.apache.xml.dtm.Axis,6,0,6,0,0,0,1
xalan_2_6,org.apache.xml.dtm.DTM,68,4,76,4,66,66,1
xalan_2_6,org.apache.xml.dtm.DTMAxisIterator,23,0,42,0,10,10,0
xalan_2_6,org.apache.xml.dtm.DTMAxisTraverser,9,0,15,0,4,4,1
xalan_2_6,org.apache.xml.dtm.DTMConfigurationException,1,0,1,0,0,0,1
xalan_2_6,org.apache.xml.dtm.DTMDOMException,2,0,2,0,0,0,0
xalan_2_6,org.apache.xml.dtm.DTMException,8,0,7,1,10,31,0
xalan_2_6,org.apache.xml.dtm.DTMFilter,1,0,6,0,2,2,0
xalan_2_6,org.apache.xml.dtm.DTMIterator,30,2,41,2,25,25,0
xalan_2_6,org.apache.xml.dtm.DTMManager,17,6,31,9,18,34,1
xalan_2_6,org.apache.xml.dtm.DTMWSFilter,3,1,14,1,1,1,0
xalan_2_6,org.apache.xml.dtm.ObjectFactory,2,0,1,1,10,49,0
xalan_2_6,org.apache.xml.dtm.SecuritySupport,1,0,1,0,5,6,0
xalan_2_6,org.apache.xml.dtm.SecuritySupport12,0,0,0,0,4,4,0
xalan_2_6,org.apache.xml.dtm.ref.ChunkedIntArray,2,0,1,1,8,16,0
xalan_2_6,org.apache.xml.dtm.ref.CoroutineManager,3,0,3,1,5,22,1
xalan_2_6,org.apache.xml.dtm.ref.CoroutineParser,0,1,0,1,8,8,0
xalan_2_6,org.apache.xml.dtm.ref.CustomStringPool,1,0,0,1,3,6,0
xalan_2_6,org.apache.xml.dtm.ref.DTMAxisIterNodeList,4,3,1,3,3,11,1
xalan_2_6,org.apache.xml.dtm.ref.DTMAxisIteratorBase,20,1,19,2,15,18,0
xalan_2_6,org.apache.xml.dtm.ref.DTMChildIterNodeList,2,1,1,1,2,6,1
xalan_2_6,org.apache.xml.dtm.ref.DTMDefaultBase,20,10,14,13,95,243,1
xalan_2_6,org.apache.xml.dtm.ref.DTMDefaultBaseIterators,12,6,3,13,2,42,1
xalan_2_6,org.apache.xml.dtm.ref.DTMDefaultBaseTraversers,10,4,3,10,1,25,1
xalan_2_6,org.apache.xml.dtm.ref.DTMDocumentImpl,6,11,0,11,108,195,1
xalan_2_6,org.apache.xml.dtm.ref.DTMManagerDefault,20,7,8,20,15,67,0
xalan_2_6,org.apache.xml.dtm.ref.DTMNamedNodeMap,2,1,1,1,8,14,1
xalan_2_6,org.apache.xml.dtm.ref.DTMNodeIterator,10,1,6,4,8,11,0
xalan_2_6,org.apache.xml.dtm.ref.DTMNodeList,5,1,3,2,3,8,1
xalan_2_6,org.apache.xml.dtm.ref.DTMNodeListBase,0,0,0,0,2,2,1
xalan_2_6,org.apache.xml.dtm.ref.DTMNodeProxy,12,1,7,5,87,121,1
xalan_2_6,org.apache.xml.dtm.ref.DTMSafeStringPool,1,0,0,1,4,12,0
xalan_2_6,org.apache.xml.dtm.ref.DTMStringPool,6,1,5,1,4,19,0
xalan_2_6,org.apache.xml.dtm.ref.DTMTreeWalker,5,1,3,2,8,57,1
xalan_2_6,org.apache.xml.dtm.ref.EmptyIterator,1,1,1,1,13,13,0
xalan_2_6,org.apache.xml.dtm.ref.ExpandedNameTable,14,1,13,1,8,15,1
xalan_2_6,org.apache.xml.dtm.ref.ExtendedType,2,0,2,0,7,10,0
xalan_2_6,org.apache.xml.dtm.ref.IncrementalSAXSource,4,0,6,0,5,5,0
xalan_2_6,org.apache.xml.dtm.ref.IncrementalSAXSource_Filter,6,2,3,4,40,97,0
xalan_2_6,org.apache.xml.dtm.ref.IncrementalSAXSource_Xerces,6,1,0,6,10,26,1
xalan_2_6,org.apache.xml.dtm.ref.NodeLocator,1,0,1,0,5,5,0
xalan_2_6,org.apache.xml.dtm.ref.ObjectFactory,2,0,1,1,10,49,0
xalan_2_6,org.apache.xml.dtm.ref.SecuritySupport,1,0,1,0,9,11,0
xalan_2_6,org.apache.xml.dtm.ref.SecuritySupport12,0,0,0,0,8,8,0
xalan_2_6,org.apache.xml.dtm.ref.dom2dtm.DOM2DTM,14,7,2,16,37,227,1
xalan_2_6,org.apache.xml.dtm.ref.dom2dtm.DOM2DTMdefaultNamespaceDeclarationNode,2,0,1,1,31,31,0
xalan_2_6,org.apache.xml.dtm.ref.sax2dtm.SAX2DTM,23,12,7,19,65,202,1
xalan_2_6,org.apache.xml.dtm.ref.sax2dtm.SAX2DTM2,18,7,2,20,32,177,1
xalan_2_6,org.apache.xml.dtm.ref.sax2dtm.SAX2RTFDTM,9,4,2,10,8,28,1
xalan_2_6,org.apache.xml.res.XMLErrorResources,0,0,16,0,3,4,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_ca,0,1,0,1,3,4,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_cs,0,1,0,1,3,4,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_de,0,1,0,1,1,1,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_en,0,0,0,0,0,0,0
xalan_2_6,org.apache.xml.res.XMLErrorResources_es,0,1,0,1,1,1,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_fr,0,1,0,1,1,1,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_hu,0,1,0,1,3,4,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_it,0,1,0,1,1,1,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_ja,0,1,0,1,1,1,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_ko,0,1,0,1,1,1,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_pl,0,1,0,1,3,4,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_pt_BR,0,1,0,1,3,4,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_ru,0,1,0,1,3,4,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_sk,0,1,0,1,3,4,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_sv,0,0,0,0,1,1,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_tr,0,1,0,1,3,4,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_zh_CN,0,1,0,1,1,1,1
xalan_2_6,org.apache.xml.res.XMLErrorResources_zh_TW,0,1,0,1,1,1,1
xalan_2_6,org.apache.xml.res.XMLMessages,33,0,33,0,6,15,1
xalan_2_6,org.apache.xml.serializer.AttributesImplSerializer,5,0,5,0,4,6,1
xalan_2_6,org.apache.xml.serializer.CharInfo,8,1,3,5,5,10,1
xalan_2_6,org.apache.xml.serializer.DOMSerializer,1,0,5,0,1,1,0
xalan_2_6,org.apache.xml.serializer.ElemContext,7,1,7,1,3,5,0
xalan_2_6,org.apache.xml.serializer.ElemDesc,4,1,5,1,3,7,1
xalan_2_6,org.apache.xml.serializer.EmptySerializer,0,2,0,2,80,80,1
xalan_2_6,org.apache.xml.serializer.EncodingInfo,1,0,1,0,0,0,1
xalan_2_6,org.apache.xml.serializer.Encodings,9,1,5,4,8,41,1
xalan_2_6,org.apache.xml.serializer.ExtendedContentHandler,16,1,16,1,15,15,1
xalan_2_6,org.apache.xml.serializer.ExtendedLexicalHandler,4,0,4,0,1,1,0
xalan_2_6,org.apache.xml.serializer.Method,0,0,0,0,0,0,1
xalan_2_6,org.apache.xml.serializer.NamespaceMappings,10,0,14,0,8,21,1
xalan_2_6,org.apache.xml.serializer.ObjectFactory,4,0,3,1,10,49,0
xalan_2_6,org.apache.xml.serializer.OutputPropertiesFactory,9,0,6,3,3,30,1
xalan_2_6,org.apache.xml.serializer.OutputPropertyUtils,3,0,3,0,2,5,1
xalan_2_6,org.apache.xml.serializer.SecuritySupport,2,0,2,0,9,11,0
xalan_2_6,org.apache.xml.serializer.SecuritySupport12,0,0,0,0,8,8,0
xalan_2_6,org.apache.xml.serializer.SerializationHandler,14,1,27,1,9,9,1
xalan_2_6,org.apache.xml.serializer.Serializer,8,1,9,1,9,9,1
xalan_2_6,org.apache.xml.serializer.SerializerBase,15,5,10,6,100,148,1
xalan_2_6,org.apache.xml.serializer.SerializerConstants,0,0,0,0,0,0,1
xalan_2_6,org.apache.xml.serializer.SerializerFactory,12,1,6,6,1,5,1
xalan_2_6,org.apache.xml.serializer.SerializerTrace,4,0,4,0,6,6,0
xalan_2_6,org.apache.xml.serializer.SerializerTraceWriter,2,1,1,1,7,28,0
xalan_2_6,org.apache.xml.serializer.ToHTMLSAXHandler,6,0,2,4,39,49,1
xalan_2_6,org.apache.xml.serializer.ToHTMLStream,15,3,2,13,26,120,1
xalan_2_6,org.apache.xml.serializer.ToSAXHandler,7,1,4,3,19,35,1
xalan_2_6,org.apache.xml.serializer.ToStream,21,2,3,18,69,285,1
xalan_2_6,org.apache.xml.serializer.ToTextSAXHandler,4,0,2,2,39,39,1
xalan_2_6,org.apache.xml.serializer.ToTextStream,4,0,1,3,23,43,1
xalan_2_6,org.apache.xml.serializer.ToUnknownStream,11,3,1,12,80,139,1
xalan_2_6,org.apache.xml.serializer.ToXMLSAXHandler,9,0,3,6,41,77,1
xalan_2_6,org.apache.xml.serializer.ToXMLStream,10,1,2,8,12,57,1
xalan_2_6,org.apache.xml.serializer.TransformStateSetter,2,0,2,0,2,2,1
xalan_2_6,org.apache.xml.serializer.Utils,0,0,0,0,1,2,0
xalan_2_6,org.apache.xml.serializer.WriterToASCI,1,0,1,0,6,8,1
xalan_2_6,org.apache.xml.serializer.WriterToUTF8Buffered,1,0,1,0,9,29,1
xalan_2_6,org.apache.xml.serializer.XSLOutputAttributes,5,0,5,0,19,19,0
xalan_2_6,org.apache.xml.utils.AttList,2,1,1,1,12,22,1
xalan_2_6,org.apache.xml.utils.BoolStack,7,0,7,0,11,16,0
xalan_2_6,org.apache.xml.utils.CharKey,1,0,1,0,3,4,1
xalan_2_6,org.apache.xml.utils.Constants,0,0,0,0,0,0,0
xalan_2_6,org.apache.xml.utils.Context2,1,0,1,0,10,30,0
xalan_2_6,org.apache.xml.utils.DOM2Helper,9,0,6,3,10,16,0
xalan_2_6,org.apache.xml.utils.DOMBuilder,4,0,2,2,27,55,0
xalan_2_6,org.apache.xml.utils.DOMHelper,10,2,5,5,24,148,1
xalan_2_6,org.apache.xml.utils.DOMOrder,1,0,1,0,1,1,0
xalan_2_6,org.apache.xml.utils.DefaultErrorHandler,10,0,7,3,10,26,1
xalan_2_6,org.apache.xml.utils.ElemDesc,0,0,0,0,3,8,0
xalan_2_6,org.apache.xml.utils.FastStringBuffer,18,0,23,1,22,117,1
xalan_2_6,org.apache.xml.utils.Hashtree2Node,1,0,1,0,1,9,0
xalan_2_6,org.apache.xml.utils.IntStack,11,0,10,1,8,11,0
xalan_2_6,org.apache.xml.utils.IntVector,6,0,6,0,15,34,1
xalan_2_6,org.apache.xml.utils.ListingErrorHandler,4,0,0,4,15,42,1
xalan_2_6,org.apache.xml.utils.LocaleUtility,1,0,1,0,1,10,0
xalan_2_6,org.apache.xml.utils.MutableAttrListImpl,1,0,1,0,3,9,0
xalan_2_6,org.apache.xml.utils.NSInfo,1,0,1,0,0,0,1
xalan_2_6,org.apache.xml.utils.NameSpace,1,0,1,0,0,0,0
xalan_2_6,org.apache.xml.utils.NamespaceSupport2,3,1,2,2,10,15,0
xalan_2_6,org.apache.xml.utils.NodeConsumer,1,0,1,0,1,1,0
xalan_2_6,org.apache.xml.utils.NodeVector,7,0,7,0,28,76,1
xalan_2_6,org.apache.xml.utils.ObjectFactory,2,0,1,1,10,49,0
xalan_2_6,org.apache.xml.utils.ObjectPool,5,0,2,3,3,5,0
xalan_2_6,org.apache.xml.utils.ObjectStack,4,0,3,1,9,12,0
xalan_2_6,org.apache.xml.utils.ObjectVector,8,0,8,0,17,36,0
xalan_2_6,org.apache.xml.utils.PrefixForUriEnumerator,1,1,1,1,2,6,0
xalan_2_6,org.apache.xml.utils.PrefixResolver,7,0,28,0,4,4,0
xalan_2_6,org.apache.xml.utils.PrefixResolverDefault,3,0,3,0,4,15,1
xalan_2_6,org.apache.xml.utils.QName,38,1,44,4,15,40,1
xalan_2_6,org.apache.xml.utils.RawCharacterHandler,0,0,0,0,1,1,0
xalan_2_6,org.apache.xml.utils.SAXSourceLocator,5,0,5,0,4,8,0
