loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,label,module_id,project_name,commit_text
4.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0,row_1108,kc1,
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_827,kc1,
92.0,8.0,3.0,8.0,212.0,1184.01,0.07,15.17,78.07,17957.52,0.39,997.64,75.0,5.0,2.0,0.0,12.0,36.0,121.0,91.0,15.0,1,row_168,kc1,
25.0,2.0,1.0,2.0,35.0,151.27,0.12,8.5,17.8,1285.77,0.05,71.43,18.0,0.0,3.0,0.0,10.0,10.0,18.0,17.0,3.0,0,row_1339,kc1,
19.0,2.0,1.0,2.0,47.0,218.26,0.15,6.68,32.68,1457.67,0.07,80.98,16.0,0.0,0.0,0.0,11.0,14.0,30.0,17.0,3.0,0,row_1867,kc1,
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_2067,kc1,
43.0,4.0,1.0,4.0,105.0,525.0,0.08,12.9,40.7,6772.5,0.18,376.25,37.0,0.0,3.0,0.0,12.0,20.0,62.0,43.0,7.0,0,row_1883,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_2022,kc1,
7.0,1.0,1.0,1.0,14.0,50.19,0.33,3.0,16.73,150.57,0.02,8.36,4.0,0.0,0.0,0.0,6.0,6.0,8.0,6.0,1.0,1,row_44,kc1,
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1404,kc1,
2.0,1.0,1.0,1.0,6.0,15.51,0.4,2.5,6.2,38.77,0.01,2.15,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,1.0,0,row_1651,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1669,kc1,
1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_898,kc1,
39.0,2.0,1.0,2.0,152.0,819.63,0.09,11.6,70.66,9507.73,0.27,528.21,31.0,1.0,5.0,0.0,12.0,30.0,94.0,58.0,3.0,0,row_410,kc1,
26.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,row_1145,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_928,kc1,
12.0,3.0,3.0,3.0,25.0,95.18,0.17,6.0,15.86,571.1,0.03,31.73,9.0,0.0,1.0,0.0,8.0,6.0,16.0,9.0,5.0,0,row_911,kc1,
4.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0,row_1569,kc1,
16.0,2.0,1.0,2.0,52.0,231.89,0.13,7.92,29.29,1835.8,0.08,101.99,14.0,0.0,0.0,0.0,10.0,12.0,33.0,19.0,3.0,0,row_1494,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_862,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1225,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0,row_1556,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_930,kc1,
5.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,4.0,0.0,0.0,0.0,4.0,5.0,6.0,5.0,1.0,0,row_1800,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1355,kc1,
6.0,1.0,1.0,1.0,10.0,20.0,0.22,4.5,4.44,90.0,0.01,5.0,4.0,0.0,0.0,0.0,3.0,1.0,7.0,3.0,1.0,0,row_522,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_932,kc1,
17.0,1.0,1.0,1.0,35.0,148.68,0.16,6.3,23.6,936.67,0.05,52.04,9.0,1.0,2.0,0.0,9.0,10.0,21.0,14.0,1.0,0,row_2092,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1717,kc1,
135.0,29.0,13.0,29.0,519.0,3125.61,0.03,36.77,85.01,114916.0,1.04,6384.22,126.0,2.0,3.0,1.0,18.0,47.0,327.0,192.0,57.0,0,row_1519,kc1,
17.0,4.0,3.0,3.0,32.0,125.02,0.12,8.25,15.15,1031.42,0.04,57.3,15.0,0.0,0.0,0.0,9.0,6.0,21.0,11.0,7.0,1,row_185,kc1,
14.0,2.0,1.0,2.0,31.0,121.11,0.15,6.86,17.66,830.49,0.04,46.14,9.0,0.0,1.0,0.0,8.0,7.0,19.0,12.0,3.0,0,row_2100,kc1,
17.0,2.0,1.0,2.0,27.0,99.91,0.19,5.25,19.03,524.54,0.03,29.14,13.0,1.0,1.0,0.0,7.0,6.0,18.0,9.0,3.0,0,row_1326,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1833,kc1,
14.0,2.0,1.0,2.0,32.0,128.0,0.07,14.3,8.95,1830.4,0.04,101.69,11.0,0.0,1.0,0.0,11.0,5.0,19.0,13.0,3.0,0,row_902,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_333,kc1,
4.0,1.0,1.0,1.0,9.0,28.53,0.33,3.0,9.51,85.59,0.01,4.75,2.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,1.0,0,row_1465,kc1,
5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,3.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,0,row_1882,kc1,
21.0,2.0,1.0,2.0,57.0,257.83,0.13,7.71,33.42,1989.07,0.09,110.5,13.0,0.0,2.0,0.0,9.0,14.0,33.0,24.0,3.0,0,row_1149,kc1,
20.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,row_969,kc1,
74.0,6.0,5.0,6.0,155.0,781.88,0.05,18.79,41.61,14691.13,0.26,816.17,54.0,7.0,7.0,4.0,14.0,19.0,104.0,51.0,11.0,0,row_1757,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1228,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1621,kc1,
6.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,0.0,1.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1575,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_2039,kc1,
11.0,1.0,1.0,1.0,18.0,57.06,0.27,3.75,15.22,213.97,0.02,11.89,6.0,3.0,0.0,0.0,5.0,4.0,12.0,6.0,1.0,0,row_1428,kc1,
9.0,1.0,1.0,1.0,18.0,68.53,0.21,4.67,14.69,319.82,0.02,17.77,6.0,0.0,0.0,0.0,8.0,6.0,11.0,7.0,1.0,0,row_1797,kc1,
40.0,4.0,1.0,4.0,61.0,279.68,0.12,8.21,34.05,2297.39,0.09,127.63,23.0,11.0,4.0,0.0,10.0,14.0,38.0,23.0,7.0,0,row_832,kc1,
108.0,12.0,11.0,10.0,276.0,1636.88,0.05,21.35,76.67,34945.56,0.55,1941.42,88.0,3.0,15.0,0.0,18.0,43.0,174.0,102.0,23.0,0,row_1416,kc1,
78.0,11.0,1.0,11.0,227.0,1318.27,0.05,19.4,67.96,25571.05,0.44,1420.61,60.0,7.0,7.0,0.0,17.0,39.0,138.0,89.0,21.0,1,row_231,kc1,
40.0,3.0,3.0,3.0,60.0,282.03,0.07,13.42,21.02,3783.85,0.09,210.21,19.0,13.0,3.0,2.0,14.0,12.0,37.0,23.0,5.0,0,row_1938,kc1,
14.0,1.0,1.0,1.0,27.0,110.36,0.31,3.27,33.72,361.18,0.04,20.07,8.0,0.0,2.0,0.0,6.0,11.0,15.0,12.0,1.0,0,row_734,kc1,
15.0,2.0,1.0,2.0,25.0,95.18,0.15,6.67,14.28,634.56,0.03,35.25,9.0,0.0,1.0,0.0,8.0,6.0,15.0,10.0,3.0,0,row_1153,kc1,
6.0,1.0,1.0,1.0,13.0,39.0,0.56,1.8,21.67,70.2,0.01,3.9,4.0,0.0,0.0,0.0,3.0,5.0,7.0,6.0,1.0,0,row_771,kc1,
4.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0,row_412,kc1,
7.0,2.0,1.0,2.0,11.0,34.87,0.19,5.25,6.64,183.06,0.01,10.17,5.0,0.0,0.0,0.0,7.0,2.0,8.0,3.0,3.0,1,row_191,kc1,
10.0,1.0,1.0,1.0,15.0,55.51,0.4,2.5,22.2,138.77,0.02,7.71,7.0,1.0,0.0,0.0,5.0,8.0,7.0,8.0,1.0,1,row_198,kc1,
2.0,1.0,1.0,1.0,7.0,18.09,0.5,2.0,9.05,36.19,0.01,2.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,2.0,1.0,0,row_1694,kc1,
4.0,1.0,1.0,1.0,9.0,28.53,0.29,3.5,8.15,99.85,0.01,5.55,2.0,0.0,0.0,0.0,7.0,2.0,7.0,2.0,1.0,0,row_537,kc1,
13.0,1.0,1.0,1.0,27.0,102.8,0.14,7.33,14.02,753.86,0.03,41.88,8.0,0.0,2.0,0.0,8.0,6.0,16.0,11.0,1.0,0,row_341,kc1,
101.0,13.0,6.0,12.0,214.0,1264.07,0.06,17.79,71.07,22482.47,0.42,1249.03,86.0,8.0,5.0,0.0,18.0,42.0,131.0,83.0,25.0,1,row_271,kc1,
5.0,2.0,1.0,1.0,17.0,68.0,0.22,4.5,15.11,306.0,0.02,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0,row_1718,kc1,
210.0,25.0,11.0,25.0,606.0,3820.09,0.03,32.93,115.99,125808.33,1.27,6989.35,179.0,11.0,17.0,0.0,19.0,60.0,398.0,208.0,49.0,0,row_376,kc1,
2.0,1.0,1.0,1.0,8.0,20.68,1.0,1.0,20.68,20.68,0.01,1.15,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,1.0,0,row_1563,kc1,
20.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,row_980,kc1,
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_457,kc1,
5.0,1.0,1.0,1.0,8.0,22.46,0.5,2.0,11.23,44.92,0.01,2.5,3.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,1.0,0,row_780,kc1,
24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,row_1146,kc1,
30.0,1.0,1.0,1.0,21.0,85.84,0.3,3.33,25.75,286.12,0.03,15.9,18.0,0.0,1.0,0.0,5.0,12.0,5.0,16.0,1.0,1,row_19,kc1,
25.0,3.0,1.0,3.0,58.0,254.75,0.11,9.35,27.25,2381.95,0.08,132.33,21.0,0.0,2.0,0.0,11.0,10.0,41.0,17.0,5.0,0,row_355,kc1,
2.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,0.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,1.0,0,row_1010,kc1,
9.0,2.0,1.0,2.0,11.0,33.0,0.3,3.33,9.9,110.0,0.01,6.11,6.0,0.0,1.0,0.0,5.0,3.0,7.0,4.0,3.0,0,row_963,kc1,
44.0,6.0,3.0,6.0,114.0,598.26,0.05,19.35,30.92,11576.4,0.2,643.13,37.0,0.0,2.0,0.0,18.0,20.0,71.0,43.0,11.0,0,row_900,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1672,kc1,
66.0,12.0,5.0,12.0,177.0,922.07,0.05,20.45,45.08,18860.59,0.31,1047.81,55.0,4.0,5.0,0.0,15.0,22.0,117.0,60.0,23.0,1,row_45,kc1,
7.0,1.0,1.0,1.0,8.0,22.46,0.5,2.0,11.23,44.92,0.01,2.5,4.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,1.0,0,row_494,kc1,
11.0,1.0,1.0,1.0,25.0,97.67,0.25,3.94,24.81,384.58,0.03,21.37,8.0,0.0,0.0,0.0,7.0,8.0,16.0,9.0,1.0,0,row_1584,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1852,kc1,
6.0,1.0,1.0,1.0,7.0,18.09,1.0,1.0,18.09,18.09,0.01,1.01,3.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,1.0,0,row_837,kc1,
2.0,2.0,1.0,2.0,9.0,27.0,0.14,7.0,3.86,189.0,0.01,10.5,0.0,0.0,0.0,0.0,7.0,1.0,7.0,2.0,3.0,0,row_1667,kc1,
5.0,1.0,1.0,1.0,12.0,36.0,0.4,2.5,14.4,90.0,0.01,5.0,3.0,0.0,0.0,0.0,5.0,3.0,9.0,3.0,1.0,0,row_1573,kc1,
65.0,7.0,5.0,7.0,165.0,921.52,0.07,15.0,61.43,13822.78,0.31,767.93,49.0,1.0,8.0,1.0,15.0,33.0,99.0,66.0,13.0,0,row_1365,kc1,
17.0,4.0,3.0,3.0,34.0,136.0,0.13,7.71,17.63,1049.14,0.05,58.29,14.0,0.0,1.0,0.0,9.0,7.0,22.0,12.0,7.0,1,row_165,kc1,
34.0,3.0,1.0,3.0,99.0,485.78,0.1,10.42,46.62,5062.36,0.16,281.24,29.0,0.0,1.0,0.0,11.0,19.0,63.0,36.0,5.0,0,row_639,kc1,
7.0,1.0,1.0,1.0,14.0,50.19,0.29,3.5,14.34,175.66,0.02,9.76,4.0,0.0,0.0,0.0,7.0,5.0,9.0,5.0,1.0,0,row_1847,kc1,
14.0,1.0,1.0,1.0,23.0,92.0,0.25,4.0,23.0,368.0,0.03,20.44,8.0,0.0,2.0,0.0,8.0,8.0,15.0,8.0,1.0,0,row_741,kc1,
5.0,2.0,1.0,1.0,8.0,22.46,0.27,3.75,5.99,84.22,0.01,4.68,3.0,0.0,0.0,0.0,5.0,2.0,5.0,3.0,3.0,0,row_1299,kc1,
5.0,1.0,1.0,1.0,8.0,24.0,0.4,2.5,9.6,60.0,0.01,3.33,3.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,1.0,0,row_1594,kc1,
2.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,0,row_1459,kc1,
24.0,4.0,1.0,4.0,68.0,303.24,0.12,8.29,36.6,2512.57,0.1,139.59,19.0,0.0,0.0,0.0,8.0,14.0,39.0,29.0,7.0,0,row_553,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_786,kc1,
2.0,1.0,1.0,1.0,16.0,59.21,0.29,3.5,16.92,207.22,0.02,11.51,0.0,0.0,0.0,0.0,7.0,6.0,10.0,6.0,1.0,0,row_1048,kc1,
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1,row_92,kc1,
25.0,2.0,1.0,2.0,38.0,169.46,0.19,5.19,32.64,879.88,0.06,48.88,18.0,2.0,3.0,0.0,9.0,13.0,23.0,15.0,3.0,1,row_297,kc1,
36.0,6.0,4.0,6.0,151.0,808.99,0.04,22.31,36.26,18050.6,0.27,1002.81,25.0,0.0,9.0,0.0,17.0,24.0,88.0,63.0,11.0,0,row_1078,kc1,
6.0,1.0,1.0,1.0,10.0,31.7,0.33,3.0,10.57,95.1,0.01,5.28,4.0,0.0,0.0,0.0,6.0,3.0,7.0,3.0,1.0,0,row_1929,kc1,
11.0,1.0,1.0,1.0,24.0,91.38,0.22,4.5,20.31,411.19,0.03,22.84,6.0,0.0,0.0,0.0,7.0,7.0,15.0,9.0,1.0,1,row_275,kc1,
11.0,1.0,1.0,1.0,13.0,44.97,0.34,2.92,15.42,131.17,0.01,7.29,6.0,0.0,0.0,0.0,5.0,6.0,6.0,7.0,1.0,0,row_1579,kc1,
20.0,3.0,3.0,2.0,75.0,378.33,0.07,14.12,26.8,5341.12,0.13,296.73,16.0,0.0,2.0,0.0,16.0,17.0,45.0,30.0,5.0,0,row_1056,kc1,
25.0,3.0,1.0,3.0,65.0,305.53,0.11,9.17,33.33,2800.68,0.1,155.59,17.0,2.0,1.0,0.0,11.0,15.0,40.0,25.0,5.0,0,row_1523,kc1,
6.0,1.0,1.0,1.0,13.0,44.97,0.33,3.0,14.99,134.92,0.01,7.5,4.0,0.0,0.0,0.0,6.0,5.0,8.0,5.0,1.0,0,row_724,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_649,kc1,
15.0,2.0,1.0,2.0,25.0,95.18,0.15,6.67,14.28,634.56,0.03,35.25,10.0,0.0,1.0,0.0,8.0,6.0,15.0,10.0,3.0,0,row_1106,kc1,
12.0,2.0,1.0,2.0,27.0,114.69,0.15,6.87,16.68,788.52,0.04,43.81,8.0,0.0,1.0,0.0,11.0,8.0,17.0,10.0,3.0,0,row_719,kc1,
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,1.0,0,row_754,kc1,
17.0,2.0,1.0,2.0,25.0,92.51,0.16,6.4,14.45,592.07,0.03,32.89,12.0,0.0,3.0,0.0,8.0,5.0,17.0,8.0,3.0,0,row_507,kc1,
1.0,1.0,1.0,1.0,4.0,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0,row_874,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_2038,kc1,
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1688,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_2041,kc1,
16.0,4.0,1.0,1.0,37.0,157.17,0.11,8.94,17.59,1404.74,0.05,78.04,13.0,0.0,1.0,0.0,11.0,8.0,24.0,13.0,5.0,0,row_951,kc1,
62.0,14.0,1.0,9.0,445.0,3011.84,0.02,41.88,71.91,126141.8,1.0,7007.88,50.0,0.0,5.0,0.0,37.0,72.0,282.0,163.0,36.0,1,row_156,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1237,kc1,
17.0,2.0,1.0,2.0,36.0,144.0,0.12,8.33,17.28,1200.0,0.05,66.67,14.0,0.0,1.0,0.0,10.0,6.0,26.0,10.0,3.0,0,row_644,kc1,
6.0,1.0,1.0,1.0,18.0,62.27,0.19,5.25,11.86,326.92,0.02,18.16,3.0,0.0,0.0,1.0,7.0,4.0,12.0,6.0,1.0,0,row_1538,kc1,
11.0,1.0,1.0,1.0,15.0,49.83,0.27,3.75,13.29,186.86,0.02,10.38,5.0,2.0,2.0,0.0,6.0,4.0,10.0,5.0,1.0,0,row_1179,kc1,
4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,0,row_393,kc1,
2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0,row_1989,kc1,
5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,0,row_1586,kc1,
9.0,2.0,1.0,2.0,15.0,53.77,0.24,4.2,12.8,225.85,0.02,12.55,7.0,0.0,0.0,0.0,7.0,5.0,9.0,6.0,3.0,0,row_936,kc1,
11.0,2.0,1.0,2.0,19.0,76.0,0.22,4.5,16.89,342.0,0.03,19.0,8.0,0.0,1.0,0.0,9.0,7.0,12.0,7.0,3.0,0,row_2009,kc1,
3.0,1.0,1.0,1.0,9.0,23.26,0.5,2.0,11.63,46.53,0.01,2.58,1.0,0.0,0.0,0.0,3.0,3.0,5.0,4.0,1.0,0,row_1673,kc1,
15.0,2.0,1.0,2.0,45.0,194.49,0.13,8.0,24.31,1555.89,0.06,86.44,12.0,0.0,0.0,0.0,10.0,10.0,29.0,16.0,3.0,0,row_1493,kc1,
58.0,9.0,1.0,9.0,193.0,1027.13,0.05,20.7,49.62,21261.63,0.34,1181.2,50.0,2.0,2.0,0.0,15.0,25.0,124.0,69.0,17.0,1,row_10,kc1,
4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0,row_1814,kc1,
12.0,1.0,1.0,1.0,33.0,132.0,0.2,5.06,26.11,667.33,0.04,37.07,8.0,0.0,1.0,0.0,7.0,9.0,20.0,13.0,1.0,0,row_650,kc1,
9.0,1.0,1.0,1.0,19.0,72.34,0.25,4.0,18.08,289.36,0.02,16.07,4.0,0.0,2.0,0.0,7.0,7.0,11.0,8.0,1.0,0,row_382,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_2032,kc1,
16.0,3.0,1.0,3.0,32.0,125.02,0.1,9.75,12.82,1218.95,0.04,67.72,14.0,0.0,0.0,0.0,9.0,6.0,19.0,13.0,5.0,0,row_1210,kc1,
60.0,11.0,5.0,11.0,155.0,795.04,0.05,18.38,43.27,14608.84,0.27,811.6,50.0,4.0,4.0,0.0,15.0,20.0,106.0,49.0,21.0,0,row_552,kc1,
37.0,4.0,1.0,4.0,75.0,348.29,0.09,10.61,32.84,3694.35,0.12,205.24,27.0,3.0,5.0,0.0,11.0,14.0,48.0,27.0,7.0,1,row_135,kc1,
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1678,kc1,
5.0,1.0,1.0,1.0,9.0,25.27,0.67,1.5,16.84,37.9,0.01,2.11,3.0,0.0,0.0,0.0,3.0,4.0,5.0,4.0,1.0,0,row_797,kc1,
2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0,row_1571,kc1,
17.0,2.0,1.0,2.0,53.0,236.35,0.13,7.92,29.85,1871.1,0.08,103.95,14.0,0.0,0.0,0.0,10.0,12.0,34.0,19.0,3.0,0,row_1492,kc1,
23.0,3.0,1.0,3.0,52.0,252.62,0.12,8.53,29.61,2155.12,0.08,119.73,18.0,0.0,0.0,0.0,13.0,16.0,31.0,21.0,5.0,0,row_1996,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_1446,kc1,
4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,0,row_557,kc1,
42.0,5.0,3.0,4.0,89.0,452.78,0.07,14.21,31.86,6434.3,0.15,357.46,27.0,0.0,6.0,0.0,15.0,19.0,53.0,36.0,9.0,0,row_1245,kc1,
15.0,1.0,1.0,1.0,21.0,84.0,0.33,3.0,28.0,252.0,0.03,14.0,8.0,0.0,1.0,0.0,6.0,10.0,11.0,10.0,1.0,0,row_576,kc1,
10.0,1.0,1.0,1.0,16.0,55.35,0.28,3.6,15.38,199.26,0.02,11.07,6.0,0.0,0.0,1.0,6.0,5.0,10.0,6.0,1.0,0,row_1436,kc1,
7.0,1.0,1.0,1.0,17.0,58.81,0.44,2.29,25.73,134.42,0.02,7.47,5.0,0.0,0.0,0.0,4.0,7.0,9.0,8.0,1.0,0,row_1730,kc1,
4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,1,row_71,kc1,
65.0,12.0,1.0,12.0,172.0,902.64,0.06,16.04,56.27,14479.91,0.3,804.44,60.0,1.0,2.0,0.0,14.0,24.0,117.0,55.0,23.0,0,row_1274,kc1,
