dataset_name,model,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,label,module_id,project_name,probability,prediction,decision_threshold,is_correct,error_type,feature_family,feature_set,text_feature_column,uses_commit_text,artifact_schema_version,artifact_stage,artifact_id,artifact_group_key,artifact_created_at,source_results_table,model_path,split_mode,split_manifest_path,feature_metadata_json,num_features,training_mode,selection_rank,selected_reason,commit_text,la,ld,nf,ns,nd,entropy,ndev,lt,nuc,age,exp,rexp,sexp,jitline_split,commit_id,ent,nrev,rtime,hcmt,self,app,aexp,arexp,rrexp,asexp,rsexp,asawr,rsawr,N,V,L,D,I,E,B,T
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,6e9f406aacc8444d22c35d50ab2e90afab5cddd6,commons-lang,0.2851485038759026,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,Convert tests for Validate . finite overloads to @ Nested test,69.0,43.0,1.0,1.0,1.0,0.0,24.0,719.0,33.0,0.0067592592592592,360.0,97.3516226203857,359.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,eabf1aaa2523d3f4dc9c99631cc42cb03fa61372,commons-lang,0.30311716105562064,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,Convert tests for Validate . inclusiveBetween overloads to @ Nested test,236.0,62.0,1.0,1.0,1.0,0.0,24.0,745.0,34.0,0.0084953703703703,361.0,98.35069467769054,360.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,5445f22747d0aba7d9c42d37fb596e29ca51bcbc,commons-lang,0.3080420509280607,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,Convert tests for Validate . exclusiveBetween overloads to @ Nested test,285.0,92.0,1.0,1.0,1.0,0.0,24.0,919.0,35.0,0.0120949074074074,362.0,99.3493404725905,361.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,3e58ab33b9c294817699ce18277aa6e772d3ee4f,commons-lang,0.28830599388511297,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,Convert tests for Validate . isInstanceOf overloads to @ Nested test,50.0,44.0,1.0,1.0,1.0,0.0,24.0,1112.0,36.0,0.004224537037037,363.0,100.34885591254871,362.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,0b14928ee447a59f69bcaa87051af62300c72c84,commons-lang,0.2699550800747295,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,Convert tests for Validate . isAssignable overloads to @ Nested test,34.0,23.0,1.0,1.0,1.0,0.0,24.0,1118.0,37.0,0.0032986111111111,364.0,101.3484685253796,363.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,89f3d989e0bd78f4db8db1d3fc39a50ae5c66c37,commons-lang,0.26335779993630304,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,Convert util class convention tests to @ Nested test,25.0,13.0,1.0,1.0,1.0,0.0,24.0,1129.0,38.0,0.0014351851851851,365.0,102.3482960474394,364.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,729adb624d3e720afb8686093814ab2bcc2d2f13,commons-lang,0.5477202852594467,1,0.5414569193062632,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"Update builder tests to JUnit Jupiter Upgrade the tests in the builder package to use JUnit Jupiter as part of the effort to remove the dependency on the Vintage Engine . While most of these changes are drop - in replacements with no functional benefit , it is worth mentioning the change to how expected exceptions are tested . Unlike org . junit . Test , org . junit . jupiter . api . Test does not have an ""expected"" argument . Instead , an explicit call to org . junit . jupiter . api . Assertions . assertThrows is used . This call allows the test to pinpoint the exact statement that is expected to throw the expcetion and allows making the tests a bit stricter by preventing false - positives that could occur if the setup code would throw the expected exception instead of the statement that was supposed to throw it .",181.0,172.0,28.0,1.0,1.0,4.436133903134666,27.0,113.60714285714286,350.0,331.46078331679894,29.0,12.9760861966278,29.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,dd761382d3cfdc11b5de0cb1246de4567cdf2fc2,commons-lang,0.5509822306866649,1,0.5414569193062632,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"Update concurrent tests to JUnit Jupiter Upgrade the tests in the concurrent package to use JUnit Jupiter as part of the effort to remove the dependency on the Vintage Engine . While most of these changes are drop - in replacements with no functional benefit , there are some non - obvious changes worth mentioning . Unlike org . junit . Test , org . junit . jupiter . api . Test does not have an ""expected"" argument . Instead , an explicit call to org . junit . jupiter . api . Assertions . assertThrows is used . This call allows the test to pinpoint the exact statement that is expected to throw the exception and allows making the tests a bit stricter by preventing false - positives that could occur if the setup code would throw the expected exception instead of the statement that was supposed to throw it . Another notable change was performed in MemoizerTest . JUnit Jupiter does not support JUnit 4's runners , and EasyMock has no equivalent @ Extension , so a setup method was added and the mock was explicitly initialized . It's also worth noting this is a minimal patch for migrating the package's tests to Jupiter . There are several tests that can be made made more elegant with Jupiter's new features , but that work is left for subsequent patches .",350.0,378.0,14.0,1.0,1.0,3.392184166554792,27.0,166.42857142857142,123.0,715.1927653769842,30.0,13.9760861966278,30.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,762641dcdbae9456aa2b72ec8fa1baa0acab942f,commons-lang,0.47407678396450004,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"Update event tests to JUnit Jupiter Upgrade the tests in the event package to use JUnit Jupiter as part of the effort to remove the dependency on the Vintage Engine . While most of these changes are drop - in replacements with no functional benefit , it is worth noting the tests that test thrown excetpions . Prior to this patch , this package tested for exceptions in two ways , neither of which are supported in JUnit Jupiter : 1 . With the ""expected"" argument of the org . junit . Test annotation . 2 . With the org . junit . rules . ExpectedException @ Rule Both of these usages were replaced with calls to org . junit . jupiter . api . Assertions#assertThrows .",34.0,35.0,2.0,1.0,1.0,0.9182958340544896,24.0,231.5,49.0,414.1604282407408,31.0,14.9760861966278,31.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,884d273f4207095f881167b3398fc2a55617ee9a,commons-lang,0.5014130161498488,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"Update exception tests to JUnit Jupiter Upgrade the tests in the exception package to use JUnit Jupiter as part of the effort to remove the dependency on the Vintage Engine . While most of these changes are drop - in replacements with no functional benefit , there are some non - obvious changes worth mentioning . Unlike org . junit . Test , org . junit . jupiter . api . Test does not have an ""expected"" argument . Instead , an explicit call to org . junit . jupiter . api . Assertions . assertThrows is used . Another non - obvious change was performed in ContextedRuntimeExceptionTest . Unlike JUnit Vintages's @ Before , JUnit Jupiter's @ BeforeEach does not apply if a parent's method is annotated with it and the overriding method is not , so an explicit @ BeforeEach annotation had to be added to ContexedTuntimeExceptionTest#setUp ( ) . It's also worth noting this is a minimal patch for migrating the package's tests to Jupiter . There are several tests that can be made made more elegant with Jupiter's new features , but that work is left for subsequent patches .",59.0,49.0,6.0,1.0,1.0,2.2844268473647333,25.0,42.5,82.0,440.9362577160493,32.0,15.9760861966278,32.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,cbc8e0b2952164f97779c9a5fadca6acd2600ae2,commons-lang,0.5231257601713846,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"Update reflect tests to JUnit Jupiter Upgrade the tests in the reflect package to use JUnit Jupiter as part of the effort to remove the dependency on the Vintage Engine . While most of these changes are drop - in replacements with no functional benefit , there are some non - obvious changes worth mentioning . Unlike org . junit . Test , org . junit . jupiter . api . Test does not have an ""expected"" argument . Instead , an explicit call to org . junit . jupiter . api . Assertions . assertThrows is used . Unlike org . junit . Assume , org . junit . jupiter . api . Assumptions does not have an assumtNotNull method . Instead , assumeTrue was used with an explicit condition of a variable being different than null . It's also worth noting this is a minimal patch for migrating the package's tests to Jupiter . There are several tests that can be made more elegant with Jupiter's new features , but that work is left for subsequent patches .",154.0,151.0,6.0,1.0,1.0,2.026820894800024,27.0,362.3333333333333,137.0,702.68421875,33.0,16.976086196627797,33.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,182e335432fe4634d770c5861be40dacf1816f0c,commons-lang,0.5168444556719161,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"Update text tests to JUnit Jupiter Upgrade the tests in the text package to use JUnit Jupiter as part of the effort to remove the dependency on the Vintage Engine . While most of these changes are drop - in replacements with no functional benefit , there are some non - obvious changes worth mentioning . Unlike org . junit . Test , org . junit . jupiter . api . Test does not have an ""expected"" argument . Instead , an explicit call to org . junit . jupiter . api . Assertions . assertThrows is used . It's also worth noting this is a minimal patch for migrating the package's tests to Jupiter . There are several tests that can be made more elegant with Jupiter's new features , but that work is left for subsequent patches .",194.0,193.0,18.0,1.0,2.0,3.693078417969303,25.0,69.0,261.0,423.37984503600825,34.0,17.976086196627797,34.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,f110da945a8af0914f348cfe576b5a8257159fd9,commons-lang,0.42224926392451695,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,Update tuple tests to JUnit Jupiter Upgrade the tests in the text package to use JUnit Jupiter as part of the effort to remove the dependency on the Vintage Engine .,33.0,33.0,6.0,1.0,1.0,2.555548957779154,25.0,73.16666666666667,41.0,512.457750771605,35.0,18.9760861966278,35.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,47a9ea7c828772625b9e26c0c7a6db494ea626a3,commons-lang,0.5153459349852463,0,0.5414569193062632,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"Update math tests to JUnit Jupiter Upgrade the tests in the math package to use JUnit Jupiter as part of the effort to remove the dependency on the Vintage Engine . While most of these changes are drop - in replacements with no functional benefit , there are some non - obvious changes worth mentioning . Unlike org . junit . Test , org . junit . jupiter . api . Test does not have an ""expected"" argument . Instead , an explicit call to org . junit . jupiter . api . Assertions . assertThrows is used . Unlike org . junit . Assert . assertEquals ( double , double , double ) , org . junit . jupiter . api . Assertions . assertEquals ( double , double , double ) does not support deltas of zero , only strictly positive deltas . This issue will be addressed in JUnit Jupiter 5 . 4 ( see https : / / github . com / junit - team / junit5 / pull / 1613 for details ) . In the meanwhile , assertTrue ( expected = = actual ) was used , and TODO comments were placed in the code to refactor it to assertEquals once JUnit 5 . 4 is available . It's also worth noting this is a minimal patch for migrating the package's tests to Jupiter . There are several tests that can be made more elegant with Jupiter's new features , but that work is left for subsequent patches .",407.0,527.0,3.0,1.0,1.0,0.2021150004872859,27.0,196.33333333333331,91.0,337.83163966049386,36.0,19.9760861966278,36.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,0,94beded83960af2a15992f6cec8f1f59d1f3c051,commons-lang,0.5554068510396426,1,0.5414569193062632,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"Update mutable tests to JUnit Jupiter Upgrade the tests in the mutable package to use JUnit Jupiter as part of the effort to remove the dependency on the Vintage Engine . While most of these changes are drop - in replacements with no functional benefit , there are some non - obvious changes worth mentioning . Unlike org . junit . Test , org . junit . jupiter . api . Test does not have an ""expected"" argument . Instead , an explicit call to org . junit . jupiter . api . Assertions . assertThrows is used . Unlike org . junit . Assert . assertEquals ( double , double , double ) , org . junit . jupiter . api . Assertions . assertEquals ( double , double , double ) does not support deltas of zero , only strictly positive deltas . This issue will be addressed in JUnit Jupiter 5 . 4 ( see https : / / github . com / junit - team / junit5 / pull / 1613 for details ) . In the meanwhile , assertTrue ( expected = = actual ) was used , and TODO comments were placed in the code to refactor it to assertEquals once JUnit 5 . 4 is available . It's also worth noting this is a minimal patch for migrating the package's tests to Jupiter . There are several tests that can be made more elegant with Jupiter's new features , but that work is left for subsequent patches .",102.0,81.0,8.0,1.0,1.0,2.9506315249667243,24.0,72.5,103.0,466.2524406828704,37.0,20.9760861966278,37.0,test,,,,,,,,,,,,,,,,,,,,,,
jitfine,rf,,,,,,,,,,,,,,,,,,,,,,1,46c9b97454b17150b3ee7b2de973eae4aed8522a,commons-net,0.5407320832548886,0,0.5414569193062632,False,fn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,jitfine::rf::training,jitfine::rf,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\rf_jitfine.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1013}",1013,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"NET - 268 Better handling of CIDR / 31 and CIDR / 32 where isInclusive = false . Return 0 for address count , and 0 . 0 . 0 . 0 for each of the addresses",80.0,3.0,2.0,1.0,2.0,0.987292731578585,2.0,229.5,33.0,16.34923611111111,455.0,342.5848587691688,455.0,test,,,,,,,,,,,,,,,,,,,,,,
