dataset_name,model,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,label,module_id,project_name,probability,prediction,decision_threshold,is_correct,error_type,feature_family,feature_set,text_feature_column,uses_commit_text,artifact_schema_version,artifact_stage,artifact_id,artifact_group_key,artifact_created_at,source_results_table,model_path,split_mode,split_manifest_path,feature_metadata_json,num_features,training_mode,selection_rank,selected_reason,confidence,representative_group,top_shap_feature_1,top_shap_feature_2,top_shap_feature_3,top_shap_features,commit_text,la,ld,nf,ns,nd,entropy,ndev,lt,nuc,age,exp,rexp,sexp,jitline_split,commit_id,ent,nrev,rtime,hcmt,self,app,aexp,arexp,rrexp,asexp,rsexp,asawr,rsawr,N,V,L,D,I,E,B,T
jm1,xgb,3442.0,470.0,113.0,385.0,8441.0,80843.08,0.0,384.45,210.28,31079782.27,26.95,1726654.57,2824.0,157.0,447.0,12.0,155.0,609.0,5420.0,3021.0,826.0,1,row_2103,jm1,0.9552015662193298,1,0.5167627930641174,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,jm1::xgb::tuned_best_table,jm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\jm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\jm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.9552015662193298,correct,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jm1,xgb,355.0,88.0,66.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,1,row_1563,jm1,0.9539686441421509,1,0.5167627930641174,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,jm1::xgb::tuned_best_table,jm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\jm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\jm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.9539686441421509,correct,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jm1,xgb,706.0,94.0,3.0,67.0,2702.0,19997.18,0.01,174.22,114.78,3483952.81,6.67,193552.92,656.0,6.0,39.0,1.0,52.0,117.0,1918.0,784.0,163.0,0,row_2104,jm1,0.9736855626106262,1,0.5167627930641174,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,jm1::xgb::tuned_best_table,jm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\jm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\jm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.9736855626106262,incorrect,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jm1,xgb,281.0,78.0,3.0,77.0,1698.0,11329.78,0.01,105.84,107.04,1199190.81,3.78,66621.71,243.0,0.0,36.0,0.0,25.0,77.0,1046.0,652.0,152.0,0,row_7048,jm1,0.9584893584251404,1,0.5167627930641174,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,jm1::xgb::tuned_best_table,jm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\jm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\jm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.9584893584251404,incorrect,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jm1,xgb,377.0,48.0,19.0,44.0,1295.0,8764.8,0.01,84.86,103.28,743817.61,2.92,41323.2,303.0,36.0,36.0,0.0,28.0,81.0,804.0,491.0,89.0,0,row_4093,jm1,0.9584251046180725,1,0.5167627930641174,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,jm1::xgb::tuned_best_table,jm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\jm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\jm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.9584251046180725,incorrect,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jm1,xgb,314.0,86.0,29.0,31.0,1449.0,9668.34,0.01,149.93,64.48,1449530.13,3.22,80529.45,300.0,0.0,11.0,0.0,35.0,67.0,875.0,574.0,168.0,0,row_9952,jm1,0.889987587928772,1,0.5167627930641174,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,jm1::xgb::tuned_best_table,jm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\jm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\jm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.889987587928772,incorrect,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jm1,xgb,314.0,86.0,29.0,31.0,1449.0,9668.34,0.01,149.93,64.48,1449530.13,3.22,80529.45,300.0,0.0,11.0,0.0,35.0,67.0,875.0,574.0,168.0,0,row_12276,jm1,0.889987587928772,1,0.5167627930641174,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,jm1::xgb::tuned_best_table,jm1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\jm1\xgb_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\jm1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.889987587928772,incorrect,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,119.0,14.0,1.0,14.0,289.0,1605.28,0.03,30.72,52.25,49320.73,0.54,2740.04,85.0,26.0,6.0,0.0,18.0,29.0,190.0,99.0,27.0,1,row_24,kc1,0.8866977095603943,1,0.4768067896366119,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.8866977095603943,tp,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,92.0,8.0,3.0,8.0,203.0,1121.28,0.07,15.35,73.03,17214.99,0.37,956.39,75.0,4.0,4.0,0.0,12.0,34.0,116.0,87.0,15.0,1,row_170,kc1,0.866050660610199,1,0.4768067896366119,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.866050660610199,tp,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,80.0,11.0,1.0,11.0,274.0,1637.77,0.03,28.71,57.05,47016.12,0.55,2612.01,66.0,2.0,10.0,0.0,22.0,41.0,167.0,107.0,21.0,1,row_59,kc1,0.864601731300354,1,0.4768067896366119,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.864601731300354,tp,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,100.0,7.0,3.0,6.0,362.0,2281.97,0.04,26.82,85.07,61212.81,0.76,3400.71,86.0,2.0,9.0,0.0,22.0,57.0,223.0,139.0,12.0,1,row_304,kc1,0.8557350635528564,1,0.4768067896366119,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.8557350635528564,tp,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,69.0,12.0,1.0,12.0,231.0,1212.27,0.04,27.27,44.45,33061.94,0.4,1836.77,62.0,3.0,2.0,0.0,16.0,22.0,156.0,75.0,23.0,1,row_7,kc1,0.8553929924964905,1,0.4768067896366119,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.8553929924964905,tp,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1,row_143,kc1,0.05490482226014137,0,0.4768067896366119,False,fn,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.9450951814651489,fn,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,row_188,kc1,0.12679734826087952,0,0.4768067896366119,False,fn,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.8732026815414429,fn,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,row_77,kc1,0.19509387016296387,0,0.4768067896366119,False,fn,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.8049061298370361,fn,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1,row_150,kc1,0.19509387016296387,0,0.4768067896366119,False,fn,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.8049061298370361,fn,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,6.0,1.0,1.0,1.0,12.0,39.86,0.33,3.0,13.29,119.59,0.01,6.64,3.0,1.0,0.0,0.0,6.0,4.0,8.0,4.0,1.0,1,row_202,kc1,0.28660285472869873,0,0.4768067896366119,False,fn,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.7133971452713013,fn,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,88.0,15.0,1.0,14.0,255.0,1446.47,0.04,23.54,61.44,34054.0,0.48,1891.89,78.0,0.0,6.0,0.0,16.0,35.0,152.0,103.0,29.0,0,row_974,kc1,0.9007378816604614,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.9007378816604614,fp,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,83.0,7.0,1.0,6.0,224.0,1312.19,0.06,16.55,79.31,21710.74,0.44,1206.15,61.0,5.0,12.0,3.0,14.0,44.0,120.0,104.0,13.0,0,row_912,kc1,0.8620415925979614,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.8620415925979614,fp,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,143.0,17.0,1.0,6.0,345.0,2046.1,0.04,26.47,77.31,54152.01,0.68,3008.45,98.0,19.0,21.0,3.0,17.0,44.0,208.0,137.0,33.0,0,row_836,kc1,0.8587666749954224,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.8587666749954224,fp,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,85.0,11.0,6.0,9.0,211.0,1246.35,0.04,27.33,45.6,34067.01,0.42,1892.61,72.0,2.0,9.0,0.0,24.0,36.0,129.0,82.0,21.0,0,row_1408,kc1,0.8587576150894165,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.8587576150894165,fp,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,82.0,9.0,1.0,9.0,191.0,1072.41,0.06,15.76,68.06,16898.58,0.36,938.81,74.0,0.0,3.0,0.0,16.0,33.0,126.0,65.0,16.0,0,row_545,kc1,0.8577823042869568,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.8577823042869568,fp,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_526,kc1,0.05490482226014137,0,0.4768067896366119,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.9450951814651489,tn,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_888,kc1,0.05490482226014137,0,0.4768067896366119,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.9450951814651489,tn,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_967,kc1,0.05490482226014137,0,0.4768067896366119,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.9450951814651489,tn,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
